province_sk,province_name,region,year_month,year,month,total_posts,total_comments,total_hotel_reviews,unique_authors,comments_per_post,post_frequency,avg_likes_per_post,avg_saves_per_post,avg_shares_per_post,median_likes_per_post,p90_likes_per_post,viral_post_ratio,engagement_score,avg_sentiment,sentiment_std,positive_ratio,negative_ratio,sentiment_polarity,avg_word_count,word_count_std,avg_unique_word_ratio,emoji_sentiment_ratio,reply_ratio,avg_aspect_scenery,avg_aspect_food,avg_aspect_price,avg_aspect_service,avg_aspect_transport,avg_aspect_accommodation,avg_hotel_score,hotel_score_std,hotel_review_volume,high_score_ratio,low_score_ratio,unique_reviewer_countries,domestic_review_ratio,couple_ratio,family_ratio,business_ratio,solo_ratio,hotel_vol_growth,social_to_booking_ratio,sentiment_polarity_change,hotel_vol_std_rolling_3m,month_sin,month_cos,is_peak_season,hotness_score,hotness_lag_1,hotness_lag_2,hotness_lag_3,hotness_lag_12,hotness_rolling_3m,hotness_momentum,hotel_vol_lag_1,hotel_vol_lag_2,hotel_vol_lag_3,hotel_vol_lag_12,hotel_vol_rolling_3m,hotel_vol_momentum,created_at,updated_at
17,Hà Nam,Red_River_Delta,202401,2024,1,4,267,14,4,66.75,0.12903225806451613,3333.0,89.5,0.0,260.0,12600.0,0.0,14009,0.6015951310861423,0.22301535217789747,0.3445692883895131,0.07116104868913857,0.27340823970037453,6.99625468164794,6.2217772569938,0.9727932584269668,0.14700374531835206,0.2808988764044944,0.7214798221672929,-0.0322463809124965,-0.19114809015766684,-0.15412407472682468,0.03910807491556641,0.8613802362772077,8.857142857142858,1.8752289237539816,14,0.9285714285714286,0.0,8,0.0,0.35714285714285715,0.07142857142857142,0.35714285714285715,0.21428571428571427,-0.5757575757575758,17.8,0.0665116879762366,4.163331998932265,0.49999999999999994,0.8660254037844387,true,0.5675781249999999,0.287797619047619,0.4185714285714286,0.5694078947368421,,0.4252589807852966,-0.28161027568922303,33,27,25,,28.333333333333332,8,2026-07-07T07:35:08.515,2026-07-07T07:35:08.515
17,Hà Nam,Red_River_Delta,202402,2024,2,2,103,23,2,51.5,0.06896551724137931,853.5,226.0,0.0,642.0,1065.0,0.0,2273,0.6291417475728155,0.26581874132583894,0.49514563106796117,0.14563106796116504,0.34951456310679613,6.776699029126213,5.368630816130033,0.9897640776699028,0.2766990291262136,0.33980582524271846,0.7279338486815529,-0.12278213000211757,-0.30120568998952074,-0.27337962962962936,-0.030864711762745117,0.879596000976909,9.173913043478262,0.9840627249521835,23,1.0,0.0,7,0.0,0.34782608695652173,0.34782608695652173,0.17391304347826086,0.13043478260869565,0.6428571428571429,4.291666666666667,0.0761063234064216,9.71253485622231,0.8660254037844386,0.5000000000000001,false,0.5134883720930232,0.5675781249999999,0.287797619047619,0.4185714285714286,,0.4246490575396826,0.14900669642857134,14,33,27,,24.666666666666668,-13,2026-07-07T07:35:08.515,2026-07-07T07:35:08.515
17,Hà Nam,Red_River_Delta,202403,2024,3,1,23,42,1,23.0,0.03225806451612903,418.0,151.0,0.0,418.0,418.0,0.0,599,0.5745869565217391,0.1534603925932084,0.2608695652173913,0.0,0.2608695652173913,5.695652173913044,3.842759219489601,0.9945652173913043,0.10144927536231883,0.2608695652173913,0.6642163859548956,-0.13414634146341461,-0.23409181636726548,0.0,-0.05565962001605561,0.8286526533425226,9.30952380952381,0.9997095977868194,42,1.0,0.0,14,0.0,0.40476190476190477,0.14285714285714285,0.21428571428571427,0.23809523809523808,0.8260869565217391,0.5348837209302325,-0.08864499788940483,9.504384952922168,1.0,6.123233995736766E-17,false,0.24136363636363636,0.5134883720930232,0.5675781249999999,0.287797619047619,0.3375,0.45628803871354745,0.2256907530454042,23,14,33,0,23.333333333333332,-10,2026-07-07T07:35:08.515,2026-07-07T07:35:08.515
17,Hà Nam,Red_River_Delta,202404,2024,4,1,11,42,1,11.0,0.03333333333333333,136.0,75.0,0.0,136.0,136.0,0.0,222,0.577709090909091,0.2043600178828797,0.2727272727272727,0.09090909090909091,0.1818181818181818,3.6363636363636362,2.460598596794173,1.0,0.2727272727272727,0.09090909090909091,0.5632399924826161,0.0,0.0,0.0,0.0,0.0,9.547619047619047,0.7715167498104596,42,1.0,0.0,15,0.0,0.47619047619047616,0.30952380952380953,0.14285714285714285,0.07142857142857142,0.0,0.2558139534883721,-0.0790513833992095,14.294521094927712,0.8660254037844387,-0.4999999999999998,true,0.19795918367346937,0.24136363636363636,0.5134883720930232,0.5675781249999999,0.4365909090909091,0.44081004448555317,-0.3262144886363636,42,23,14,0,26.333333333333332,28,2026-07-07T07:35:08.515,2026-07-07T07:35:08.515
17,Hà Nam,Red_River_Delta,202405,2024,5,2,929,22,2,464.5,0.06451612903225806,22294.5,3784.5,10550.0,89.0,44500.0,0.0,74381,0.5868404736275576,0.20271919835494603,0.3681377825618945,0.11194833153928956,0.25618945102260493,6.203444564047363,6.873122704302599,0.9807682454251881,0.16394228304884925,0.2723358449946179,0.46887693863471097,-0.26194062453134237,-0.340203370665604,-0.2862640449438214,-0.15624789615095205,0.7215123846480075,8.409090909090908,1.967814618376023,22,0.9545454545454546,0.0,7,0.0,0.6363636363636364,0.13636363636363635,0.09090909090909091,0.13636363636363635,-0.47619047619047616,40.391304347826086,0.07437126920442313,10.96965511460289,0.49999999999999994,-0.8660254037844387,false,0.5952083333333333,0.19795918367346937,0.24136363636363636,0.5134883720930232,0.14333333333333334,0.317603730710043,-0.31552918841955385,42,42,23,0,35.666666666666664,19,2026-07-07T07:35:08.515,2026-07-07T07:35:08.515
17,Hà Nam,Red_River_Delta,202407,2024,7,3,49,20,3,16.333333333333332,0.0967741935483871,900.3333333333334,58.0,0.0,874.0,1432.0,0.0,2929,0.7193897959183673,0.194916399007474,0.5510204081632653,0.0,0.5510204081632653,5.959183673469388,4.920023643546973,0.9955142857142857,0.23469387755102042,0.30612244897959184,0.9006048279184286,0.38081259590366284,0.12041822844742543,0.0,0.36856368563685654,0.9426186001807513,8.8,1.1516578439248717,20,1.0,0.0,7,0.0,0.4,0.35,0.05,0.2,-0.09090909090909091,2.3333333333333335,0.2948309571406603,11.547005383792515,-0.4999999999999997,-0.8660254037844388,true,0.540904255319149,0.5952083333333333,0.19795918367346937,0.24136363636363636,0.47945652173913045,0.3448437177901464,0.353844696969697,22,42,42,1,35.333333333333336,-20,2026-07-07T07:35:08.515,2026-07-07T07:35:08.515
17,Hà Nam,Red_River_Delta,202408,2024,8,2,23,25,2,11.5,0.06451612903225806,396.0,266.5,0.0,61.0,731.0,0.0,1352,0.6486608695652174,0.16475211059244138,0.5217391304347826,0.043478260869565216,0.4782608695652174,3.0869565217391304,2.6784161445672066,1.0,0.43478260869565216,0.08695652173913043,0.5714897260273972,0.0,-0.06943439895848398,0.0,-0.018820123054650674,0.695422751257823,8.84,1.6999999999999997,25,0.96,0.0,9,0.0,0.36,0.24,0.24,0.16,0.25,0.8846153846153846,-0.07275953859804785,12.165525060596439,-0.8660254037844384,-0.5000000000000004,true,0.39793478260869564,0.540904255319149,0.5952083333333333,0.19795918367346937,0.152,0.4446905907753172,0.3429450716456796,20,22,42,21,28.0,-22,2026-07-07T07:35:08.515,2026-07-07T07:35:08.515
17,Hà Nam,Red_River_Delta,202410,2024,10,2,2,33,2,1.0,0.06451612903225806,128.5,3.5,33.0,100.0,157.0,0.0,340,0.7671,0.10974297244015217,1.0,0.0,1.0,6.5,7.7781745930520225,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.878787878787879,1.672527573718438,33,0.9696969696969697,0.0,10,0.0,0.42424242424242425,0.21212121212121213,0.15151515151515152,0.21212121212121213,0.32,0.058823529411764705,0.5217391304347826,2.5166114784235836,-0.8660254037844386,0.5000000000000001,false,0.4625,0.39793478260869564,0.540904255319149,0.5952083333333333,0.291875,0.511349123753726,-0.1972735507246377,25,20,22,22,22.333333333333332,3,2026-07-07T07:35:08.515,2026-07-07T07:35:08.515
17,Hà Nam,Red_River_Delta,202411,2024,11,2,81,44,2,40.5,0.06666666666666667,480.5,66.5,0.0,60.0,901.0,0.0,1178,0.6976407407407406,0.2185919856592287,0.5679012345679012,0.06172839506172839,0.5061728395061729,6.283950617283951,5.094689803857628,0.9894481481481481,0.4526748971193416,0.48148148148148145,0.6737766398615274,-0.043698630136985536,-0.09829813533517237,0.0,0.03082844295404296,0.8031873542368494,8.977272727272727,1.1908300088327364,44,1.0,0.0,13,0.0,0.45454545454545453,0.11363636363636363,0.20454545454545456,0.22727272727272727,0.3333333333333333,1.8,-0.49382716049382713,6.557438524302,-0.5000000000000004,0.8660254037844384,false,0.4282446808510637,0.4625,0.39793478260869564,0.540904255319149,0.4228289473684211,0.46711301264261484,-0.07840425531914896,33,25,20,22,26.0,13,2026-07-07T07:35:08.515,2026-07-07T07:35:08.515
17,Hà Nam,Red_River_Delta,202412,2024,12,1,60,37,1,60.0,0.03225806451612903,1865.0,96.0,0.0,1865.0,1865.0,0.0,2021,0.6997516666666667,0.23749077947608452,0.55,0.08333333333333333,0.46666666666666673,4.8,4.452384621027177,0.9924183333333333,0.2222222222222222,0.2,0.9039292401623279,0.15845191786892524,-0.15247307538891078,0.0,0.20090568242683937,0.9566835659267038,8.621621621621621,1.9628685266346422,37,0.972972972972973,0.02702702702702703,8,0.0,0.21621621621621623,0.35135135135135137,0.13513513513513514,0.2972972972972973,-0.1590909090909091,1.5789473684210527,-0.03950617283950614,9.539392014169456,-2.4492935982947064E-16,1.0,true,0.38638888888888884,0.4282446808510637,0.4625,0.39793478260869564,0.5694078947368421,0.42955982115325314,0.030309898242368072,44,33,25,25,34.0,19,2026-07-07T07:35:08.515,2026-07-07T07:35:08.515
17,Hà Nam,Red_River_Delta,202501,2025,1,1,9,44,1,9.0,0.03225806451612903,83.0,34.0,19400.0,83.0,83.0,0.0,19526,0.6307333333333331,0.27693264072694646,0.5555555555555556,0.1111111111111111,0.4444444444444445,14.11111111111111,25.852680926958254,0.9663888888888889,0.3333333333333333,0.2222222222222222,0.6557401812688821,0.0,-0.27554895162621756,0.0,0.0,0.8495799960929868,8.590909090909092,1.932803504470172,44,0.9545454545454546,0.0,14,0.0,0.5454545454545454,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.1891891891891892,0.2,-0.022222222222222254,5.5677643628300215,0.49999999999999994,0.8660254037844387,true,0.25637755102040816,0.38638888888888884,0.4282446808510637,0.4625,0.4185714285714286,0.4257111899133175,-0.07611111111111118,37,44,33,27,38.0,4,2026-07-07T07:35:08.515,2026-07-07T07:35:08.515
17,Hà Nam,Red_River_Delta,202502,2025,2,6,110,49,6,18.333333333333332,0.21428571428571427,1052.8333333333333,155.33333333333334,24102.666666666668,124.0,2634.0,0.0,152216,0.7340818181818178,0.21553690638731104,0.6727272727272727,0.01818181818181818,0.6545454545454545,4.736363636363636,5.351287717318883,0.9815254545454547,0.29545454545454547,0.2727272727272727,0.9159511993910556,0.22253670067180928,-0.03881309553843488,0.0,0.26921472831267895,0.9598145566660159,8.326530612244898,2.230356427999428,49,0.9591836734693877,0.02040816326530612,15,0.0,0.3877551020408163,0.32653061224489793,0.12244897959183673,0.16326530612244897,0.11363636363636363,2.2,0.21010101010101007,4.041451884327381,0.8660254037844386,0.5000000000000001,false,0.47297169811320755,0.25637755102040816,0.38638888888888884,0.4282446808510637,0.287797619047619,0.35700370692012023,-0.17186712983065555,44,37,44,33,41.666666666666664,0,2026-07-07T07:35:08.515,2026-07-07T07:35:08.515
17,Hà Nam,Red_River_Delta,202503,2025,3,2,27,25,2,13.5,0.06451612903225806,61.5,5.5,0.0,41.0,82.0,0.0,161,0.8203962962962963,0.13580925107687872,0.9629629629629629,0.037037037037037035,0.9259259259259258,4.851851851851852,5.558802469982622,0.9938814814814815,0.3661239994573328,0.0,0.9416491189183198,0.46549757627601956,0.30580939947780683,0.0,0.498600265212907,0.9765986190333233,8.4,1.6329931618554523,25,0.96,0.0,9,0.0,0.36,0.08,0.36,0.2,-0.4897959183673469,1.0384615384615385,0.2713804713804713,6.027713773341707,1.0,6.123233995736766E-17,false,0.3638362068965518,0.47297169811320755,0.25637755102040816,0.38638888888888884,0.5675781249999999,0.37191271267416814,0.08658280922431871,49,44,37,14,43.333333333333336,12,2026-07-07T07:35:08.515,2026-07-07T07:35:08.515
17,Hà Nam,Red_River_Delta,202504,2025,4,8,1173,40,8,146.625,0.26666666666666666,3099.125,2811.0,7.5,860.0,11200.0,0.0,48658,0.5839327365728895,0.20444374277911287,0.3648763853367434,0.10400682011935208,0.2608695652173913,7.331628303495311,10.088262220672837,0.9811705882352939,0.15856540683906412,0.39471440750213127,0.5682283723783218,-0.19184120380664876,-0.2546731172667731,-0.24942894879962732,-0.09480828541097548,0.7844950598459889,8.725,2.0876621693495654,40,0.95,0.025,16,0.0,0.35,0.275,0.15,0.225,0.6,28.609756097560975,-0.6650563607085345,12.662279942148386,0.8660254037844387,-0.4999999999999998,true,0.5838559322033898,0.3638362068965518,0.47297169811320755,0.25637755102040816,0.5134883720930232,0.36439515201005584,0.10745865587614362,25,49,44,23,39.333333333333336,-19,2026-07-07T07:35:08.515,2026-07-07T07:35:08.515
17,Hà Nam,Red_River_Delta,202505,2025,5,6,1288,40,6,214.66666666666666,0.1935483870967742,7099.166666666667,2401.3333333333335,0.0,302.0,30800.0,0.0,58609,0.5738422360248453,0.2252898490172383,0.35248447204968947,0.13354037267080746,0.218944099378882,7.3897515527950315,9.091281235294645,0.9823347826086954,0.21662230109435077,0.4860248447204969,0.630433341123656,-0.17013192585910594,-0.21746343861373965,-0.22624982082848816,-0.0796103942781149,0.8217612746520658,8.8,1.5392305770191708,40,0.975,0.0,13,0.0,0.275,0.25,0.25,0.225,0.0,31.414634146341463,-0.041925465838509285,12.12435565298214,0.49999999999999994,-0.8660254037844387,false,0.5260775862068966,0.5838559322033898,0.3638362068965518,0.47297169811320755,0.24136363636363636,0.47355461240438307,0.11088423409018228,40,25,49,42,38.0,-9,2026-07-07T07:35:08.515,2026-07-07T07:35:08.515
17,Hà Nam,Red_River_Delta,202506,2025,6,9,818,27,9,90.88888888888889,0.3,2709.1111111111113,510.55555555555554,4644.444444444444,336.0,12400.0,0.0,72060,0.6100378973105136,0.20464195219640505,0.34963325183374083,0.05990220048899755,0.2897310513447433,6.465770171149145,5.868358149796811,0.9811460880195597,0.20132436837815812,0.37163814180929094,0.732921573857017,-0.08663712539639311,-0.15505011540051603,-0.24173519960786397,0.0013619832794817795,0.8634802564924232,9.296296296296296,1.0308627758717757,27,1.0,0.0,10,0.0,0.2222222222222222,0.18518518518518517,0.37037037037037035,0.2222222222222222,-0.325,29.214285714285715,0.0707869519658613,8.660254037844387,1.2246467991473532E-16,-1.0,true,0.38908333333333334,0.5260775862068966,0.5838559322033898,0.3638362068965518,0.19795918367346937,0.4912565751022793,0.16224137931034482,40,40,25,42,35.0,15,2026-07-07T07:35:08.515,2026-07-07T07:35:08.515
17,Hà Nam,Red_River_Delta,202507,2025,7,6,59,29,6,9.833333333333334,0.1935483870967742,1117.1666666666667,249.5,32500.0,202.0,5174.0,0.0,203346,0.7145101694915255,0.17613119100977684,0.711864406779661,0.06779661016949153,0.6440677966101694,5.52542372881356,10.222281161509132,0.9920491525423728,0.3564971751412429,0.0847457627118644,0.8307415538480303,0.12302752920281433,-0.08104260750049126,0.0,0.13518749999999968,0.9263836461726733,8.758620689655173,1.7455079574601344,29,0.9655172413793104,0.0,11,0.0,0.2413793103448276,0.27586206896551724,0.20689655172413793,0.27586206896551724,0.07407407407407407,1.9666666666666666,0.35433674526542613,7.505553499465136,-0.4999999999999997,-0.8660254037844388,true,0.44079166666666675,0.38908333333333334,0.5260775862068966,0.5838559322033898,0.5952083333333333,0.49967228391453994,-0.1947725988700565,27,40,40,22,35.666666666666664,-13,2026-07-07T07:35:08.515,2026-07-07T07:35:08.515
17,Hà Nam,Red_River_Delta,202508,2025,8,5,91,30,5,18.2,0.16129032258064516,452.8,117.4,336.4,162.0,1405.0,0.0,4630,0.6641307692307691,0.2119198903633728,0.4945054945054945,0.03296703296703297,0.46153846153846156,5.637362637362638,5.578762275145671,0.987810989010989,0.2901098901098901,0.3516483516483517,0.8212625067463777,-0.004879485130190109,-0.11014952111899702,0.0,0.07106753315851534,0.9001107217459791,9.0,1.3896166675593022,30,1.0,0.0,11,0.0,0.26666666666666666,0.3,0.1,0.3333333333333333,0.034482758620689655,2.935483870967742,-0.18252933507170788,7.0,-0.8660254037844384,-0.5000000000000004,true,0.3207758620689655,0.44079166666666675,0.38908333333333334,0.5260775862068966,0.540904255319149,0.4519841954022989,-0.08528591954022985,29,27,40,20,32.0,-11,2026-07-07T07:35:08.515,2026-07-07T07:35:08.515
17,Hà Nam,Red_River_Delta,202509,2025,9,6,453,25,6,75.5,0.2,1742.8333333333333,615.8333333333334,64129.166666666664,108.0,8878.0,0.0,399393,0.584505298013245,0.19687146017205248,0.27593818984547464,0.05518763796909492,0.2207505518763797,6.560706401766004,4.97284230212858,0.9895494481236204,0.13443029782376664,0.47902869757174393,0.694951047797882,-0.10267426445581218,-0.17260780661882455,-0.23920653442240286,-0.012476757819438926,0.8276424314953659,9.12,1.16619037896906,25,1.0,0.0,8,0.0,0.48,0.08,0.12,0.32,-0.16666666666666666,17.423076923076923,-0.24078790966208186,1.5275252316519468,-1.0,-1.8369701987210297E-16,false,0.31520833333333337,0.3207758620689655,0.44079166666666675,0.38908333333333334,0.39793478260869564,0.3835502873563219,-0.06830747126436781,30,29,27,25,28.666666666666668,3,2026-07-07T07:35:08.515,2026-07-07T07:35:08.515
